0.510204081633 0 0 0 0 0 0 1 0 0 2.02022285312
0.872463768116 0 0 0 0 0 0 0 0 0 1.90422965348
1.03282275711 0 0 0 0 0 0 1 0 0 1.90748200358
0.516293279022 0 0 0 0 0 0 1 0 0 1.96339892574
0.252830188679 0 0 0 0 0 0 0 0 0 1.79306667715
1.01515151515 0 0 0 0 0 0 1 0 0 1.90743134234
0.995789473684 0 0 0 0 0 0 1 0 0 1.90552114587
0.995807127883 0 0 0 0 0 0 1 0 0 1.90693183697
1.03164556962 0 0 0 0 0 0 1 0 0 1.90478481808
1.02647657841 0 0 0 0 0 0 1 0 0 1.90155398274
0.511879049676 0 0 0 0 0 0 1 0 0 1.73985069266
0.99375 0 0 0 0 0 0 1 0 0 2.01405521712
1.0 0 0 0 0 0 0 1 0 0 1.94747918523
0.256358087487 0 0 0 0 0 0 0 0 0 1.78234545756
0.989583333333 0 0 0 0 0 0 1 0 0 1.92337285982
1.00630252101 0 0 0 0 0 0 1 0 0 1.9597299306
0.0506666666667 0 0 0 0 0 0 4 0 0 2.97125122304
1.0042462845 0 0 0 0 0 0 1 0 0 1.9561312911
0.341704718417 0 0 0 0 0 0 1 0 0 2.10492293741
0.258426966292 0 0 0 0 0 0 1 0 0 1.84735363741
0.00641562064156 0 0 0 0 0 0 0 0 0 1.97899583952
0.00266666666667 0 0 0 0 0 0 0 0 0 2.29098819442
0.0597402597403 0 0 0 0 0 0 7 0 0 2.9683209412
0.00363284088157 0 0 0 0 0 0 0 0 0 1.79697950422
0.00362493958434 0 0 0 0 0 0 0 0 0 1.79823863446
0.346031746032 0 0 0 0 0 0 1 0 0 2.08821291327
0.216216216216 0 0 0 0 0 0 5 0 0 3.13072898588
0.00640490114174 0 0 0 0 0 0 0 0 0 1.98287262808
0.00652340752111 0 0 0 0 0 0 0 0 0 1.93434523974
0.0558510638298 0 0 0 0 0 0 5 0 0 2.96812303319
0.00247678018576 0 0 0 0 0 0 0 0 0 2.27472324596
0.209302325581 0 0 0 0 0 0 3 0 0 2.06568597435
0.000855188141391 0 0 0 0 0 0 0 0 0 1.59736054594
0.341191066998 0 0 0 0 0 0 1 0 0 2.12264387382
0.0873786407767 0 0 0 0 0 0 1 0 0 3.7052461908
0.207920792079 0 0 0 0 0 0 3 0 0 2.05790959303
